v1 sentences per paragraph,v2 words per paragraph,v3 close parenthesis present,v4 dash present,v5 semi-colon or colon present,v6 question mark present,v7 apostrophe present,v8 standard deviation of sentence length,v9 length difference for consecutive sentences,v10 sentence with < 11 words,v11 sentence with > 34 words,v12 contains although,v13 contains however,v14 contains but,v15 contains because,v16 contains this,v17 contains others or researchers,v18 contains numbers,v19 contains 2 times more capitals than period,v20 contains et,word variation,average token length,non alphabetic characters frequency,uncommon word frequency,non-alphabetic characters frequency,numeric value frequency,$,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,JJ_pp,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``
1,13,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,1.0,3.076923076923077,0.3076923076923077,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
1,21,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.9523809523809524,3.4761904761904763,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.1428571428571428,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.1428571428571428,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0
3,107,False,True,True,False,True,19.067132861433457,38.0,False,True,False,False,False,False,False,False,False,True,False,0.5887850467289719,3.850467289719626,0.1495327102803738,0.6542056074766355,0.1495327102803738,0.0,0.0,0.0,0.0,0.0,0.0186915887850467,0.0654205607476635,0.0186915887850467,0.0747663551401869,0.0,0.0654205607476635,0.0093457943925233,0.0,0.1214953271028037,0.0186915887850467,0.0,0.0,0.0,0.0093457943925233,0.1682242990654205,0.1214953271028037,0.0,0.0747663551401869,0.0,0.0467289719626168,0.0093457943925233,0.0093457943925233,0.0186915887850467,0.0,0.0,0.0093457943925233,0.0,0.0093457943925233,0.0,0.0186915887850467,0.0747663551401869,0.0186915887850467,0.0093457943925233,0.0,0.0,0.0093457943925233,0.0,0.0,0.0,0.0
5,127,True,False,True,False,True,9.264987857520376,11.25,True,True,False,True,True,False,False,False,False,False,False,0.7086614173228346,4.251968503937008,0.1181102362204724,0.5905511811023622,0.1181102362204724,0.0,0.0,0.0,0.0078740157480314,0.0078740157480314,0.0472440944881889,0.0393700787401574,0.0078740157480314,0.0393700787401574,0.0078740157480314,0.1338582677165354,0.0078740157480314,0.0,0.1023622047244094,0.0866141732283464,0.0,0.0,0.0,0.0,0.1496062992125984,0.0314960629921259,0.0,0.0314960629921259,0.0,0.0078740157480314,0.0236220472440944,0.0236220472440944,0.0629921259842519,0.0078740157480314,0.0078740157480314,0.0,0.0,0.0157480314960629,0.0,0.0,0.0866141732283464,0.0236220472440944,0.0236220472440944,0.0,0.0,0.0,0.0,0.0078740157480314,0.0078740157480314,0.0
1,45,False,True,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,0.7777777777777778,3.644444444444445,0.1777777777777777,0.6,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0222222222222222,0.0222222222222222,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.1111111111111111,0.0444444444444444,0.0,0.0,0.0,0.0222222222222222,0.1777777777777777,0.0222222222222222,0.0,0.0222222222222222,0.0,0.0,0.0444444444444444,0.0444444444444444,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0222222222222222,0.0888888888888888,0.0222222222222222,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,44,False,False,False,False,False,6.018490028422597,12.5,True,False,False,False,True,False,False,False,False,False,False,0.7272727272727273,3.522727272727273,0.2045454545454545,0.6818181818181818,0.2045454545454545,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0454545454545454,0.0,0.0227272727272727,0.0227272727272727,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0454545454545454,0.0,0.0,0.0,0.0,0.2727272727272727,0.0227272727272727,0.0,0.0,0.0,0.0,0.0909090909090909,0.0227272727272727,0.0227272727272727,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0681818181818181,0.0909090909090909,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0
7,166,True,True,True,False,True,6.385570468179146,8.166666666666666,False,False,False,False,True,True,True,False,False,False,False,0.6204819277108434,3.8373493975903616,0.1686746987951807,0.5903614457831325,0.1686746987951807,0.0,0.0,0.0,0.0060240963855421,0.0060240963855421,0.0301204819277108,0.0240963855421686,0.0240963855421686,0.0301204819277108,0.0,0.1024096385542168,0.0,0.0060240963855421,0.0783132530120482,0.0481927710843373,0.0120481927710843,0.0060240963855421,0.0060240963855421,0.0180722891566265,0.1385542168674698,0.0180722891566265,0.0,0.0240963855421686,0.0,0.0,0.108433734939759,0.0120481927710843,0.036144578313253,0.0060240963855421,0.0,0.0060240963855421,0.0,0.0240963855421686,0.0,0.0481927710843373,0.0602409638554216,0.0301204819277108,0.0301204819277108,0.0240963855421686,0.0180722891566265,0.0,0.0060240963855421,0.0,0.0,0.0120481927710843
2,71,False,False,False,False,True,2.5,5.0,False,True,False,False,True,False,True,False,False,True,False,0.8309859154929577,4.140845070422535,0.0704225352112676,0.5352112676056338,0.0704225352112676,0.0,0.0,0.0,0.0,0.0,0.028169014084507,0.028169014084507,0.0,0.056338028169014,0.0140845070422535,0.1126760563380281,0.0,0.0,0.0985915492957746,0.1126760563380281,0.0,0.0,0.0,0.0140845070422535,0.1267605633802817,0.0704225352112676,0.0,0.028169014084507,0.0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.0704225352112676,0.0,0.0,0.0,0.0,0.0422535211267605,0.0,0.028169014084507,0.056338028169014,0.0140845070422535,0.0422535211267605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,66,False,False,True,False,False,4.55521678957215,7.333333333333333,False,False,False,False,True,False,False,False,False,True,False,0.8181818181818182,4.045454545454546,0.1666666666666666,0.6212121212121212,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0454545454545454,0.0151515151515151,0.0606060606060606,0.0,0.1212121212121212,0.0,0.0151515151515151,0.0909090909090909,0.0606060606060606,0.0,0.0,0.0,0.0,0.1363636363636363,0.0454545454545454,0.0,0.0303030303030303,0.0151515151515151,0.0,0.0909090909090909,0.0,0.0757575757575757,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0909090909090909,0.0,0.0,0.0303030303030303,0.0151515151515151,0.0,0.0,0.0,0.0,0.0
2,19,False,False,False,True,False,1.5,3.0,True,False,False,False,False,False,False,False,False,False,False,0.9473684210526316,3.421052631578948,0.3157894736842105,0.631578947368421,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
3,53,False,True,False,False,True,3.858612300930075,8.0,False,False,False,False,True,True,False,False,False,False,False,0.7547169811320755,3.0754716981132075,0.2830188679245283,0.6037735849056604,0.2830188679245283,0.0,0.0,0.0943396226415094,0.0,0.0,0.0188679245283018,0.0377358490566037,0.0188679245283018,0.0188679245283018,0.0,0.1509433962264151,0.0,0.0,0.0566037735849056,0.0377358490566037,0.0,0.0,0.0,0.0,0.2641509433962264,0.0,0.0,0.0188679245283018,0.0,0.0,0.0754716981132075,0.0188679245283018,0.0754716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0377358490566037,0.0,0.0,0.0377358490566037,0.0188679245283018,0.0,0.0,0.0,0.0,0.0
2,24,False,False,False,False,False,4.0,8.0,True,False,False,False,False,False,False,False,False,False,False,0.875,2.75,0.2916666666666667,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.125,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0
15,395,True,True,False,False,True,7.568942389058652,7.357142857142857,False,True,False,True,False,False,True,False,False,False,False,0.5417721518987342,4.154430379746835,0.1037974683544303,0.5974683544303797,0.1037974683544303,0.0,0.0,0.0,0.0025316455696202,0.0025316455696202,0.0481012658227848,0.040506329113924,0.0075949367088607,0.030379746835443,0.0075949367088607,0.1493670886075949,0.0,0.0,0.1341772151898734,0.0962025316455696,0.0,0.0075949367088607,0.0,0.0050632911392405,0.1670886075949367,0.0050632911392405,0.0,0.0329113924050632,0.0,0.0025316455696202,0.0278481012658227,0.0126582278481012,0.0632911392405063,0.0050632911392405,0.0,0.0025316455696202,0.0,0.0126582278481012,0.0,0.0050632911392405,0.0683544303797468,0.0151898734177215,0.020253164556962,0.0,0.010126582278481,0.0126582278481012,0.0,0.0,0.0050632911392405,0.0
1,30,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.7,2.7333333333333334,0.2333333333333333,0.6333333333333333,0.2333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.1,0.0333333333333333,0.0,0.0333333333333333,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0333333333333333,0.0,0.0,0.0,0.0,0.1,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.1,0.1,0.0333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,79,False,False,False,False,False,5.557777333511022,8.0,False,False,False,False,True,False,False,False,False,False,False,0.6582278481012658,3.746835443037975,0.1012658227848101,0.5822784810126582,0.1012658227848101,0.0,0.0,0.0,0.0,0.0,0.0632911392405063,0.0379746835443038,0.0,0.0632911392405063,0.0,0.1012658227848101,0.0,0.0,0.1772151898734177,0.0632911392405063,0.0,0.0,0.0,0.0,0.1772151898734177,0.0253164556962025,0.0,0.0126582278481012,0.0,0.0,0.0379746835443038,0.0379746835443038,0.050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886075949367088,0.0,0.050632911392405,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0
3,67,False,False,True,False,False,10.33870827951388,20.5,False,True,False,False,False,True,False,False,False,True,False,0.6865671641791045,3.074626865671642,0.1940298507462686,0.7313432835820896,0.1940298507462686,0.0,0.0,0.0,0.0,0.0,0.0597014925373134,0.0298507462686567,0.0149253731343283,0.0149253731343283,0.0,0.044776119402985,0.0,0.0,0.0149253731343283,0.044776119402985,0.0,0.0,0.0,0.0,0.1194029850746268,0.0298507462686567,0.0,0.0149253731343283,0.0,0.0,0.1641791044776119,0.0,0.0597014925373134,0.0,0.0,0.0,0.0,0.044776119402985,0.0,0.1194029850746268,0.0597014925373134,0.0149253731343283,0.0149253731343283,0.1044776119402985,0.0,0.0,0.0,0.0,0.0298507462686567,0.0
2,16,False,False,False,True,False,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,0.9375,3.5625,0.375,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.875,3.6875,0.4375,0.75,0.4375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.3125,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
1,10,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,1.0,2.8,0.4,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
4,66,False,True,False,True,True,6.34428877022476,12.333333333333334,True,False,False,False,False,False,False,False,False,True,False,0.7878787878787878,3.560606060606061,0.3333333333333333,0.7424242424242424,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0454545454545454,0.0303030303030303,0.0454545454545454,0.0,0.0757575757575757,0.0,0.0,0.0909090909090909,0.0606060606060606,0.0,0.0,0.0,0.0,0.2424242424242424,0.0,0.0,0.0,0.0,0.0151515151515151,0.0909090909090909,0.0151515151515151,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0454545454545454,0.0303030303030303,0.0,0.0606060606060606,0.0151515151515151,0.0151515151515151,0.0,0.0,0.0151515151515151,0.0
1,9,False,False,False,False,True,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,1.0,3.2222222222222223,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
1,23,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.7391304347826086,3.5217391304347827,0.4347826086956521,0.7391304347826086,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,0.1304347826086956,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0
2,27,False,False,True,False,True,1.5,3.0,False,False,False,False,False,False,False,False,False,True,False,0.9629629629629628,3.2962962962962963,0.3703703703703703,0.8148148148148148,0.3703703703703703,0.0,0.0,0.037037037037037,0.0,0.0,0.037037037037037,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.0,0.037037037037037,0.0,0.0,0.1481481481481481,0.037037037037037,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.037037037037037,0.037037037037037,0.037037037037037,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.0,0.0
1,33,False,True,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,0.8484848484848485,3.333333333333333,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.0,0.0303030303030303,0.0,0.0,0.0606060606060606,0.0606060606060606,0.0303030303030303,0.0,0.0,0.0303030303030303,0.0303030303030303,0.1515151515151515,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0
13,394,True,True,True,True,False,36.68029153349586,26.666666666666668,True,True,False,True,True,True,True,False,False,True,False,0.467005076142132,3.880710659898477,0.1395939086294416,0.5228426395939086,0.1395939086294416,0.0,0.0,0.0,0.0025380710659898,0.0025380710659898,0.0634517766497461,0.0304568527918781,0.015228426395939,0.0279187817258883,0.0,0.1015228426395939,0.0,0.0,0.1370558375634517,0.0634517766497461,0.0025380710659898,0.0050761421319796,0.0,0.0203045685279187,0.1243654822335025,0.0583756345177665,0.0025380710659898,0.0203045685279187,0.0025380710659898,0.0,0.0862944162436548,0.0177664974619289,0.0507614213197969,0.0025380710659898,0.0025380710659898,0.0101522842639593,0.0,0.0076142131979695,0.0,0.0253807106598984,0.0101522842639593,0.0076142131979695,0.0126903553299492,0.0304568527918781,0.032994923857868,0.0050761421319796,0.015228426395939,0.0025380710659898,0.0,0.0
2,19,False,False,False,False,False,4.5,9.0,True,False,False,False,False,False,False,False,False,True,False,0.9473684210526316,3.0526315789473686,0.4210526315789473,0.7368421052631579,0.4210526315789473,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0,0.0,0.1052631578947368,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0526315789473684,0.0
4,91,False,True,True,False,False,12.987975207860538,17.0,True,True,False,False,True,False,False,False,False,False,False,0.7252747252747253,3.5164835164835164,0.1428571428571428,0.6043956043956044,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,0.0329670329670329,0.0219780219780219,0.0549450549450549,0.0,0.0769230769230769,0.0109890109890109,0.0,0.0769230769230769,0.0549450549450549,0.0,0.0,0.0,0.0329670329670329,0.1318681318681318,0.0439560439560439,0.0,0.0219780219780219,0.0,0.0,0.1098901098901098,0.0219780219780219,0.0219780219780219,0.0,0.0,0.0,0.0,0.0549450549450549,0.0,0.0879120879120879,0.0109890109890109,0.0219780219780219,0.0,0.0439560439560439,0.0219780219780219,0.0,0.0,0.0,0.0329670329670329,0.0
3,19,False,True,False,False,False,2.6246692913372702,5.5,True,False,False,False,False,False,False,False,False,True,False,0.9473684210526316,3.421052631578948,0.4210526315789473,0.7368421052631579,0.4210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.1578947368421052,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0
1,11,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,1.0,3.636363636363636,0.3636363636363636,0.8181818181818182,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,292,True,True,True,False,False,16.576893208009515,15.1,False,True,False,False,True,False,True,False,False,False,False,0.5445205479452054,3.9280821917808217,0.1198630136986301,0.571917808219178,0.1198630136986301,0.0,0.0,0.0,0.0034246575342465,0.0034246575342465,0.0547945205479452,0.0376712328767123,0.0136986301369863,0.0205479452054794,0.0136986301369863,0.1164383561643835,0.0034246575342465,0.0,0.1130136986301369,0.0890410958904109,0.0,0.0034246575342465,0.0,0.0102739726027397,0.1335616438356164,0.0342465753424657,0.0,0.0205479452054794,0.0068493150684931,0.0,0.047945205479452,0.0102739726027397,0.047945205479452,0.0,0.0,0.0034246575342465,0.0,0.0410958904109589,0.0,0.0513698630136986,0.071917808219178,0.0102739726027397,0.0171232876712328,0.0034246575342465,0.0,0.0068493150684931,0.0102739726027397,0.0,0.0,0.0
2,30,False,False,False,False,False,7.0,14.0,True,False,False,False,False,False,False,False,False,True,False,0.9666666666666668,3.566666666666667,0.2666666666666666,0.6333333333333333,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0,0.0333333333333333,0.0,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0333333333333333,0.0666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0666666666666666,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0,0.0666666666666666,0.0333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2,37,False,False,False,True,False,6.5,13.0,False,False,False,False,False,False,False,False,False,True,False,0.972972972972973,3.5135135135135136,0.2162162162162162,0.6216216216216216,0.2162162162162162,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.027027027027027,0.0,0.0,0.0,0.081081081081081,0.0,0.0,0.1351351351351351,0.054054054054054,0.0,0.0,0.0,0.0,0.1351351351351351,0.081081081081081,0.0,0.027027027027027,0.0,0.0,0.1081081081081081,0.0,0.054054054054054,0.027027027027027,0.0,0.0,0.0,0.027027027027027,0.0,0.054054054054054,0.027027027027027,0.027027027027027,0.0,0.081081081081081,0.027027027027027,0.0,0.0,0.0,0.0,0.0
2,35,False,True,True,False,False,2.5,5.0,False,False,False,False,True,False,False,False,False,True,False,0.9428571428571428,4.742857142857143,0.2857142857142857,0.7714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0,0.0857142857142857,0.0,0.0,0.0571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0285714285714285,0.1142857142857142,0.0571428571428571,0.0,0.0857142857142857,0.0,0.0,0.0571428571428571,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0,0.0571428571428571,0.0285714285714285,0.0,0.0,0.0,0.0,0.0
1,13,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,1.0,4.0,0.1538461538461538,0.6923076923076923,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9,False,False,False,True,False,0.5,1.0,True,False,False,False,False,False,False,False,False,False,False,1.0,3.7777777777777777,0.5555555555555556,1.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,72,False,True,True,False,True,13.0,26.0,False,True,False,False,True,False,False,False,False,True,False,0.8055555555555556,3.5972222222222223,0.2083333333333333,0.6527777777777778,0.2083333333333333,0.0,0.0,0.0416666666666666,0.0,0.0,0.0833333333333333,0.0138888888888888,0.0277777777777777,0.0277777777777777,0.0,0.0972222222222222,0.0,0.0,0.0833333333333333,0.0555555555555555,0.0,0.0,0.0,0.0277777777777777,0.1527777777777778,0.0416666666666666,0.0,0.0555555555555555,0.0,0.0,0.0694444444444444,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888888888,0.0416666666666666,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0277777777777777,0.0,0.0,0.0,0.0138888888888888,0.0
1,7,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,1.0,5.857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.9090909090909092,3.136363636363636,0.4090909090909091,0.6818181818181818,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0.1363636363636363,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46,False,True,False,False,False,6.0,12.0,False,False,False,True,False,False,False,False,False,False,False,0.8260869565217391,4.0,0.1304347826086956,0.6956521739130435,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0652173913043478,0.0434782608695652,0.0217391304347826,0.0217391304347826,0.0,0.0869565217391304,0.0,0.0,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0,0.0,0.1739130434782608,0.0217391304347826,0.0,0.0,0.0,0.0,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0869565217391304,0.0434782608695652,0.0652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
